event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27219157307,true,2002-07-31 00:00:00.000,13.948,8.258,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157308,true,2002-07-31 00:00:00.000,13.802,8.264,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157309,true,2002-08-01 00:00:00.000,13.956,8.293,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157310,true,2002-08-02 00:00:00.000,13.94,8.32,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157311,true,2002-08-02 00:00:00.000,13.947,8.341,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157312,true,2002-08-03 00:00:00.000,13.879,8.355,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157313,true,2002-08-03 00:00:00.000,13.936,8.344,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157314,true,2002-08-03 00:00:00.000,13.959,8.338,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157315,true,2002-08-04 00:00:00.000,13.939,8.356,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157316,true,2002-08-04 00:00:00.000,13.944,8.357,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157317,true,2002-08-05 00:00:00.000,13.955,8.365,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157318,true,2002-08-07 00:00:00.000,13.93,8.324,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157319,true,2002-08-08 00:00:00.000,13.991,8.346,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157320,true,2002-08-08 00:00:00.000,13.982,8.375,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157321,true,2002-08-09 00:00:00.000,13.976,8.389,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157322,true,2002-08-09 00:00:00.000,13.976,8.389,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157323,true,2002-08-09 00:00:00.000,13.976,8.389,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157324,true,2002-08-10 00:00:00.000,13.99,8.368,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157325,true,2002-08-10 00:00:00.000,13.99,8.368,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157326,true,2002-08-10 00:00:00.000,13.982,8.358,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157327,true,2002-08-10 00:00:00.000,13.982,8.358,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157328,true,2002-08-10 00:00:00.000,13.972,8.354,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157329,true,2002-08-10 00:00:00.000,13.972,8.354,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157330,true,2002-08-11 00:00:00.000,13.971,8.347,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157331,true,2002-08-11 00:00:00.000,13.977,8.346,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157332,true,2002-08-12 00:00:00.000,13.994,8.353,"0","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157333,true,2002-08-13 00:00:00.000,13.99,8.343,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157334,true,2002-08-13 00:00:00.000,13.989,8.333,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157335,true,2002-08-16 00:00:00.000,13.998,8.361,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157336,true,2002-08-17 00:00:00.000,14.012,8.37,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157337,true,2002-08-17 00:00:00.000,14.018,8.373,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157338,true,2002-08-18 00:00:00.000,13.995,8.327,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157339,true,2002-08-18 00:00:00.000,14.02,8.326,"0","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157340,true,2002-08-18 00:00:00.000,13.992,8.308,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157341,true,2002-08-18 00:00:00.000,13.992,8.308,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157342,true,2002-08-18 00:00:00.000,13.992,8.297,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157343,true,2002-08-18 00:00:00.000,13.992,8.297,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157344,true,2002-08-19 00:00:00.000,14.011,8.317,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157345,true,2002-08-19 00:00:00.000,14.011,8.317,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157346,true,2002-08-20 00:00:00.000,14.031,8.323,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157347,true,2002-08-21 00:00:00.000,13.98,8.372,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157348,true,2002-08-21 00:00:00.000,13.985,8.368,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157349,true,2002-08-23 00:00:00.000,14.037,8.311,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157350,true,2002-08-23 00:00:00.000,14.037,8.311,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157351,true,2002-08-24 00:00:00.000,14.03,8.397,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157352,true,2002-08-26 00:00:00.000,13.947,8.314,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157353,true,2002-08-26 00:00:00.000,13.967,8.311,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157354,true,2002-08-28 00:00:00.000,13.947,8.291,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157355,true,2002-08-28 00:00:00.000,13.949,8.276,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157356,true,2002-08-29 00:00:00.000,13.941,8.284,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157357,true,2002-08-30 00:00:00.000,13.966,8.275,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157358,true,2002-09-01 00:00:00.000,13.984,8.267,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157359,true,2002-09-01 00:00:00.000,13.968,8.262,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157360,true,2002-09-02 00:00:00.000,14.062,8.223,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157361,true,2002-09-03 00:00:00.000,13.995,8.227,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157362,true,2002-09-04 00:00:00.000,13.974,8.24,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157363,true,2002-09-04 00:00:00.000,13.981,8.229,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157364,true,2002-09-04 00:00:00.000,13.975,8.231,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157365,true,2002-09-05 00:00:00.000,13.943,8.208,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157366,true,2002-09-06 00:00:00.000,13.954,8.214,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157367,true,2002-09-07 00:00:00.000,13.96,8.253,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157368,true,2002-09-07 00:00:00.000,13.938,8.267,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157369,true,2002-09-10 00:00:00.000,13.963,8.29,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157370,true,2002-09-11 00:00:00.000,13.966,8.305,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157371,true,2002-09-12 00:00:00.000,13.984,8.31,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157372,true,2002-09-12 00:00:00.000,13.943,8.318,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157373,true,2002-09-12 00:00:00.000,13.964,8.302,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157374,true,2002-09-13 00:00:00.000,13.907,8.326,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157375,true,2002-09-14 00:00:00.000,13.963,8.344,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157376,true,2002-09-15 00:00:00.000,13.958,8.349,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157377,true,2002-09-15 00:00:00.000,13.967,8.35,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157378,true,2002-09-16 00:00:00.000,13.956,8.363,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157379,true,2002-09-17 00:00:00.000,13.742,8.418,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157380,true,2002-09-17 00:00:00.000,13.947,8.362,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157381,true,2002-09-18 00:00:00.000,13.927,8.358,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157382,true,2002-09-19 00:00:00.000,14.179,8.458,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157383,true,2002-09-19 00:00:00.000,13.943,8.364,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157384,true,2002-09-20 00:00:00.000,13.944,8.381,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157385,true,2002-09-22 00:00:00.000,13.945,8.356,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157386,true,2002-09-22 00:00:00.000,13.988,8.374,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157387,true,2002-09-23 00:00:00.000,13.935,8.352,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157388,true,2002-09-23 00:00:00.000,13.941,8.354,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157389,true,2002-09-23 00:00:00.000,13.927,8.35,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157390,true,2002-09-23 00:00:00.000,13.931,8.357,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157391,true,2002-09-24 00:00:00.000,13.94,8.364,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157392,true,2002-09-25 00:00:00.000,13.992,8.348,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157393,true,2002-09-25 00:00:00.000,13.953,8.366,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157394,true,2002-09-26 00:00:00.000,13.96,8.348,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157395,true,2002-09-26 00:00:00.000,13.956,8.368,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157396,true,2002-09-27 00:00:00.000,13.943,8.363,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157397,true,2002-09-27 00:00:00.000,13.92,8.351,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157398,true,2002-09-27 00:00:00.000,13.947,8.368,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157399,true,2002-09-28 00:00:00.000,13.948,8.362,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157400,true,2002-09-29 00:00:00.000,13.968,8.384,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157401,true,2002-09-29 00:00:00.000,13.969,8.387,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157402,true,2002-09-30 00:00:00.000,13.964,8.39,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157403,true,2002-10-01 00:00:00.000,13.974,8.403,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157404,true,2002-10-03 00:00:00.000,13.923,8.409,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157405,true,2002-10-03 00:00:00.000,13.923,8.406,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157406,true,2002-10-03 00:00:00.000,13.926,8.412,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157407,true,2002-10-04 00:00:00.000,13.917,8.411,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157408,true,2002-10-05 00:00:00.000,13.913,8.419,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157409,true,2002-10-05 00:00:00.000,13.908,8.416,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157410,true,2002-10-05 00:00:00.000,13.919,8.417,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157411,true,2002-10-06 00:00:00.000,13.925,8.419,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157412,true,2002-10-07 00:00:00.000,13.909,8.411,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157413,true,2002-10-07 00:00:00.000,13.921,8.4,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157414,true,2002-10-08 00:00:00.000,13.974,8.469,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157415,true,2002-10-08 00:00:00.000,13.996,8.475,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157416,true,2002-10-09 00:00:00.000,13.978,8.433,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157417,true,2002-10-09 00:00:00.000,13.972,8.435,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157418,true,2002-10-09 00:00:00.000,13.982,8.451,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157419,true,2002-10-10 00:00:00.000,13.978,8.453,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157420,true,2002-10-11 00:00:00.000,13.965,8.471,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157421,true,2002-10-11 00:00:00.000,13.931,8.47,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157422,true,2002-10-11 00:00:00.000,13.97,8.495,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157423,true,2002-10-12 00:00:00.000,13.957,8.493,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157424,true,2002-10-13 00:00:00.000,13.954,8.486,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157425,true,2002-10-14 00:00:00.000,13.948,8.502,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157426,true,2002-10-15 00:00:00.000,13.987,8.464,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157427,true,2002-10-15 00:00:00.000,13.996,8.465,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157428,true,2002-10-15 00:00:00.000,13.972,8.444,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157429,true,2002-10-16 00:00:00.000,13.956,8.486,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157430,true,2002-10-16 00:00:00.000,13.999,8.477,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157431,true,2002-10-16 00:00:00.000,13.968,8.479,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157432,true,2002-10-17 00:00:00.000,13.942,8.487,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157433,true,2002-10-17 00:00:00.000,13.945,8.493,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157434,true,2002-10-17 00:00:00.000,13.939,8.5,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157435,true,2002-10-18 00:00:00.000,13.943,8.504,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157436,true,2002-10-19 00:00:00.000,13.985,8.409,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157437,true,2002-10-19 00:00:00.000,13.987,8.394,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157438,true,2002-10-19 00:00:00.000,13.974,8.391,"3","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157439,true,2002-10-20 00:00:00.000,13.987,8.369,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157440,true,2002-10-20 00:00:00.000,14.036,8.351,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157441,true,2002-10-23 00:00:00.000,13.99,8.351,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157442,true,2002-10-24 00:00:00.000,13.986,8.389,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157443,true,2002-10-24 00:00:00.000,13.999,8.376,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157444,true,2002-10-25 00:00:00.000,13.969,8.283,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157445,true,2002-10-26 00:00:00.000,13.986,8.309,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157446,true,2002-10-27 00:00:00.000,13.911,8.273,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157447,true,2002-10-27 00:00:00.000,13.894,8.291,"0","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157448,true,2002-10-27 00:00:00.000,13.801,8.255,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157449,true,2002-10-28 00:00:00.000,13.925,8.299,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157450,true,2002-10-28 00:00:00.000,13.929,8.288,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157451,true,2002-10-29 00:00:00.000,13.883,8.308,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157452,true,2002-10-30 00:00:00.000,13.884,8.286,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157453,true,2002-10-30 00:00:00.000,13.884,8.287,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157454,true,2002-10-31 00:00:00.000,13.981,8.311,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157455,true,2002-10-31 00:00:00.000,13.972,8.316,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157456,true,2002-11-01 00:00:00.000,13.965,8.326,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157457,true,2002-11-02 00:00:00.000,13.962,8.336,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157458,true,2002-11-03 00:00:00.000,13.972,8.342,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157459,true,2002-11-04 00:00:00.000,13.912,8.357,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157460,true,2002-11-04 00:00:00.000,13.876,8.357,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157461,true,2002-11-04 00:00:00.000,13.884,8.386,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157462,true,2002-11-04 00:00:00.000,13.948,8.397,"0","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157463,true,2002-11-05 00:00:00.000,13.887,8.377,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157464,true,2002-11-06 00:00:00.000,13.901,8.371,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157465,true,2002-11-06 00:00:00.000,13.916,8.377,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157466,true,2002-11-07 00:00:00.000,13.886,8.385,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157467,true,2002-11-07 00:00:00.000,13.882,8.384,"A","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157468,true,2002-11-08 00:00:00.000,13.905,8.387,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157469,true,2002-11-09 00:00:00.000,13.921,8.402,"2","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157470,true,2002-11-09 00:00:00.000,13.925,8.402,"B","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
27219157471,true,2002-11-10 00:00:00.000,13.904,8.411,"1","argos-doppler-shift",,"#2789570002","9105","Elephant Research - Benoue National Park (Cameroon) - Collar 09105"
